ID,ASK,COUNT,CREATED,MAX,MEAN,MEDIAN,MIN,STANDARDDEVIATION,SUM,SYMBOL,VARIANCE
6517,1,50,1498680543273,18.2187397693092,1.02390021675247,0.043015314644632006,0.00010214328378599999,3.1030861541820096,51.1950108376233,38,9.629143680276071
6647,1,50,1498680554622,18.2187397693092,1.02373508602232,0.043015314644632006,0.00010214328378599999,3.1030846794860603,51.1867543011158,38,9.629134528061071
6777,1,50,1498680566008,18.2187397693092,1.02373508602232,0.043015314644632006,0.00010214328378599999,3.1030846794860603,51.1867543011158,38,9.629134528061071
5867,1,50,1498680486218,18.2187397693092,1.02413338024433,0.043015314644632006,0.00010214328378599999,3.1030100573703,51.2066690122165,38,9.628671416141259
5997,1,50,1498680497533,18.2187397693092,1.02413338024433,0.043015314644632006,0.00010214328378599999,3.1030100573703,51.2066690122165,38,9.628671416141259
6907,1,50,1498680577306,18.2187397693092,1.0242695663405998,0.043015314644632006,0.00010214328378599999,3.10291621068877,51.213478317029804,38,9.628089010555179
3423,0,50,1498680267801,21.358153059085698,0.723492607712383,0.006960159618945,0.00010000111223799999,3.09941649611062,36.1746303856192,29,9.60638261636261
4697,1,50,1498680383030,18.2187397693092,0.965376149380792,0.020658633334904,0.00010214328378599999,3.0981480808992403,48.2688074690396,38,9.59852153117964
7167,1,50,1498680602467,18.2187397693092,0.9689214649815899,0.028281206198317005,0.00010214328378599999,3.09687772225618,48.446073249079504,38,9.59065162660665
7297,1,50,1498680614076,18.2187397693092,0.9689214649815899,0.028281206198317005,0.00010214328378599999,3.09687772225618,48.446073249079504,38,9.59065162660665
4828,1,50,1498680394124,18.2187397693092,0.970360858860272,0.024139424349346003,0.00010214328378599999,3.09679077121907,48.518042943013604,38,9.59011308070761
6387,1,50,1498680531988,18.2187397693092,0.9694796778313409,0.028281206198317005,0.00010214328378599999,3.09676806506701,48.473983891567,38,9.58997244881887
5347,1,50,1498680438969,18.2187397693092,0.9696562251208259,0.03190630760822,0.00010214328378599999,3.09671339798069,48.482811256041295,38,9.58963386923313
5477,1,50,1498680450543,18.2187397693092,0.969665424801989,0.03190630760822,0.00010214328378599999,3.0967104628264703,48.4832712400994,38,9.58961569057892
5607,1,50,1498680462302,18.2187397693092,0.969665424801989,0.03190630760822,0.00010214328378599999,3.0967104628264703,48.4832712400994,38,9.58961569057892
6257,1,50,1498680519984,18.2187397693092,0.969882545394496,0.035938876139704,0.00010214328378599999,3.09664353551908,48.4941272697248,38,9.589201186072119
6127,1,50,1498680508873,18.2187397693092,0.969876328845917,0.035938876139704,0.00010214328378599999,3.0966433612571,48.4938164422958,38,9.58920010681767
7037,1,50,1498680589599,18.2187397693092,0.970117114982626,0.035938876139704,0.00010214328378599999,3.09652043868609,48.5058557491313,38,9.58843882720072
4957,1,50,1498680405211,18.2187397693092,0.973576960428471,0.028281206198317005,0.00010214328378599999,3.09584883415133,48.6788480214236,38,9.584280003916131
3782,1,50,1498680302620,18.2187397693092,1.0070733160374699,0.013735788010199,0.00010214328378599999,3.09516809346065,50.353665801873504,38,9.58006552677681
2747,1,50,1498680209531,18.2187397693092,1.0072447905256898,0.012906779940985002,0.00010214328378599999,3.09506416217411,50.3622395262844,38,9.579422167974519
3006,1,50,1498680233032,18.2187397693092,1.00737553638603,0.013735788010199,0.00010214328378599999,3.09506333225358,50.368776819301395,38,9.57941703066063
2472,1,50,1498680185716,18.2187397693092,1.0115932824657,0.012906779940985002,0.00010214328378599999,3.09384984879369,50.5796641232849,38,9.57190688688072
2616,1,50,1498680197922,18.2187397693092,1.0119480280814899,0.012906779940985002,0.00010214328378599999,3.0937341126589306,50.597401404074404,38,9.57119075982952
3154,0,50,1498680244706,21.334840715073604,0.699520988579693,0.006074744897578,0.00010000111223799999,3.08977170693282,34.9760494289847,29,9.546689200962529
3024,0,50,1498680233032,21.334840715073604,0.7047555327968741,0.005428880851592999,0.000100001108224,3.08949794738735,35.2377766398437,29,9.544997566910679
