ID	ASK	COUNT	CREATED	MAX	MEAN	MEDIAN	MIN	STANDARDDEVIATION	SUM	SYMBOL	VARIANCE
3369	1	50	1498680267801	8.28261608482648	0.348880975340436	0.00471140038521	0.00010214619773	1.22323068533678	17.4440487670218	SYS	1.49629330954948
3497	1	50	1498680279227	8.28261608482648	0.342957067391696	0.0084072763148	0.00010214619773	1.22277422031683	17.1478533695848	SYS	1.49517679387144
3627	1	50	1498680290770	8.28261608482648	0.342959593221981	0.0084072763148	0.00010214619773	1.22277354179192	17.1479796610991	SYS	1.49517513450636
6877	1	50	1498680577306	8.28261608482648	0.334157660754407	0.003172964229376	0.00010214619773	1.22271142923187	16.7078830377203	SYS	1.49502323917425
4148	1	50	1498680336259	8.28261608482648	0.344220009124898	0.0084072763148	0.00010214619773	1.22268125445514	17.2110004562449	SYS	1.49494944999599
7006	1	50	1498680589599	8.28261608482648	0.336856239839491	0.005177269950406	0.00010214619773	1.22239301451922	16.8428119919746	SYS	1.49424468194538
4407	1	50	1498680359698	8.28261608482648	0.322516794945549	0.003172727480267	0.00010214619773	1.22222674659233	16.1258397472775	SYS	1.49383822008568
4017	1	50	1498680325024	8.28261608482648	0.327942132079189	0.005177033201297	0.00010214619773	1.22171644700924	16.3971066039594	SYS	1.49259107689287
2978	1	50	1498680233032	8.28261608482648	0.334644965447977	0.00471140038521	0.00010214619773	1.22160042204209	16.7322482723988	SYS	1.49230759113342
3237	1	50	1498680256079	8.28261608482648	0.334447186580002	0.00471140038521	0.00010214619773	1.22151410153537	16.7223593290001	SYS	1.49209670024975
5834	1	50	1498680486218	8.28261608482648	0.335622013628426	0.00517940069238	0.00010214619773	1.22118262908667	16.7811006814213	SYS	1.49128701358304
5057	1	50	1498680416312	8.28261608482648	0.333734031730187	0.0084072763148	0.00010214619773	1.22094922165583	16.6867015865094	SYS	1.49071700186198
5707	1	50	1498680474663	8.28261608482648	0.337933621404424	0.0084072763148	0.00010214619773	1.22065004916593	16.8966810702212	SYS	1.48998654252879
6617	1	50	1498680554622	8.28261608482648	0.309132350364357	0.002110222024329	0.00010214619773	1.2206299689721	15.4566175182179	SYS	1.48993752115282
5447	1	50	1498680450543	8.28261608482648	0.337770290336898	0.0084072763148	0.00010214619773	1.22061119843738	16.8885145168449	SYS	1.48989169775073
5577	1	50	1498680462302	8.28261608482648	0.337770290336898	0.0084072763148	0.00010214619773	1.22061119843738	16.8885145168449	SYS	1.48989169775073
6357	1	50	1498680531988	8.28261608482648	0.316291765983444	0.003172964229376	0.00010214619773	1.21919655140095	15.8145882991722	SYS	1.48644023094796
7657	1	50	1498680650578	8.28261608482648	0.336672947257168	0.0084072763148	0.00010214619773	1.21798760787538	16.8336473628584	SYS	1.483493812938
7787	1	50	1498680661762	8.28261608482648	0.329268738116464	0.0084072763148	0.00010214619773	1.2142329141144	16.4634369058232	SYS	1.47436156971875
4021	0	50	1498680325024	4.39102957756589	1.07182359693373	0.741742898354601	0.00028385944608	1.21171881336507	53.5911798466867	STR	1.46826248266286
4150	0	50	1498680336259	4.39102957756589	1.07585767935751	0.736173176576979	0.00028385944608	1.20956752413489	53.7928839678756	STR	1.46305359544181
2911	1	50	1498680221433	7.96598727587519	0.463836741766614	0.09010695295255	0.000102175338324	1.19542458963246	23.1918370883307	FLDC	1.42903994949792
4861	1	50	1498680394124	7.96598727587519	0.45460133799179	0.104543671949514	0.000102175338324	1.19531053338105	22.7300668995895	FLDC	1.42876727121169
2782	1	50	1498680209531	7.96598727587519	0.465020527966613	0.107724534191039	0.000102175338324	1.19498986246244	23.2510263983306	FLDC	1.42800077138799
2651	1	50	1498680197922	7.96598727587519	0.465122647997936	0.110277534974114	0.000102175338324	1.19495878998508	23.2561323998968	FLDC	1.4279265097626
3561	1	50	1498680279227	7.96598727587519	0.462416484400077	0.088841014858393	0.000102175338324	1.19471316625955	23.1208242200039	FLDC	1.42733954963393
3500	0	50	1498680279227	4.38654581756612	0.976399547360311	0.324935638988939	0.00028385944608	1.19335758171503	48.8199773680156	STR	1.42410231783674
4732	1	50	1498680383030	7.96598727587519	0.46655892069599	0.112561472104084	0.000102175338324	1.19298782674882	23.3279460347995	FLDC	1.42321995477088
4601	1	50	1498680370987	7.96598727587519	0.466627113095991	0.112561472104084	0.000102175338324	1.19296240266271	23.3313556547996	FLDC	1.42315929416679
4341	1	50	1498680348309	7.96598727587519	0.466496502095991	0.112561472104084	0.000102175338324	1.19290581367381	23.3248251047995	FLDC	1.42302428029678
4471	1	50	1498680359698	7.96598727587519	0.466496502095991	0.112561472104084	0.000102175338324	1.19290581367381	23.3248251047995	FLDC	1.42302428029678
5251	1	50	1498680427462	7.96598727587519	0.46769388499779	0.112561472104084	0.000102175338324	1.19284482832401	23.3846942498895	FLDC	1.42287878445935
5381	1	50	1498680438969	7.96598727587519	0.46777389219779	0.112561472104084	0.000102175338324	1.19281603665622	23.3886946098895	FLDC	1.42281009730426
4991	1	50	1498680405211	7.96598727587519	0.46738205399779	0.112561472104084	0.000102175338324	1.19270009323074	23.3691026998895	FLDC	1.42253351239262
5121	1	50	1498680416312	7.96598727587519	0.46738205399779	0.112561472104084	0.000102175338324	1.19270009323074	23.3691026998895	FLDC	1.42253351239262
5641	1	50	1498680462302	7.96598727587519	0.446891022146422	0.104543671949514	0.000102175338324	1.19146688126294	22.3445511073211	FLDC	1.41959332914643
